id,last_name,first_name,side,avg_bat_speed,swing_tilt,attack_angle,attack_direction,ideal_attack_angle_rate,avg_intercept_y_vs_plate,avg_intercept_y_vs_batter,avg_batter_y_position,avg_batter_x_position,competitive_swings
701358,Smith, Cam,R,74.49875067,38.09379114,7.510809831,-1.197033525,0.393220339,4.032137283,29.39408326,25.36194598,30.34672511,885
682829,De La Cruz, Elly,R,74.48511106,33.65165362,8.295005151,-0.262277287,0.494921514,8.006368407,36.9616301,28.95526169,29.94228077,1083
592518,Machado, Manny,R,74.47025804,26.49764267,7.586844829,-0.324624696,0.545991561,6.141757747,30.81049903,24.66874129,31.0866103,1185
668723,Vilade, Ryan,R,74.43954897,33.70773649,-0.790043298,5.188214121,0.034482759,-3.634892765,28.9136412,32.54853396,28.9832042,29
656484,Gray, Tristan,L,74.43210248,31.27406391,8.226650572,-11.12545058,0.475177305,3.136894072,33.41513609,30.27824201,29.48268524,141
676044,Seymour, Bob,L,74.39852963,35.56682473,13.15946013,-0.962956296,0.567164179,4.973711698,34.04849895,29.07478725,27.22743538,134
671056,Herrera, Iván,R,74.39539768,32.00443776,8.704144445,-0.505041746,0.477951636,-0.36786737,31.50334434,31.87121171,27.45533955,703
696100,Goodman, Hunter,R,74.38020631,25.24405248,13.3941877,-7.250152351,0.610628019,10.0930334,38.77161917,28.67858577,29.52527604,1035
665052,Conine, Griffin,L,74.35379086,28.22263364,11.86612184,0.954618358,0.467625899,-2.233701317,28.89119752,31.12489883,30.48185839,139
677951,Witt Jr., Bobby,R,74.34403868,28.59803729,5.114763855,-0.27110925,0.472972973,0.339950663,27.79859195,27.45864129,25.22649204,1110
683770,Robertson, Will,L,74.33359184,28.73457145,10.14423019,-5.524855827,0.576,2.773049704,30.92696689,28.15391718,26.27758735,125
671739,Harris II, Michael,L,74.32473815,30.76058539,6.900836829,-0.979624149,0.504193849,-0.219648575,30.7867421,31.00639067,28.52695817,1073
672016,Clarke, Denzel,R,74.2957655,31.11045945,4.247257356,2.057186499,0.446153846,4.292701267,27.88813456,23.59543329,27.39851187,260
663698,Bart, Joey,R,74.2577419,34.08105487,8.692410143,-1.152518794,0.435897436,2.864754026,33.61656974,30.75181572,28.64496308,468
663853,Gonzalez, Romy,R,74.25569132,27.58342457,5.851280495,3.776911535,0.455932203,-1.994120448,26.29502082,28.28914127,28.45785279,590
671284,Elko, Tim,R,74.19213023,34.42529328,10.29164461,2.991004997,0.421875,-1.575010028,28.14592744,29.72093747,32.61036772,128
547180,Harper, Bryce,L,74.18866411,35.54075434,11.5772649,-2.216268522,0.461761859,9.636738893,33.19569535,23.55895646,29.46007072,1033
677592,Pereira, Everson,R,74.15912066,30.74196956,15.91346912,1.753166342,0.590163934,-0.579620672,28.32845553,28.9080762,28.38380306,122
691785,Mayer, Marcelo,L,74.12197013,31.91868581,7.48163744,-2.81697596,0.434210526,-0.65688742,29.71485387,30.37174129,27.45719772,228
572233,Walker, Christian,R,74.12195084,29.42055737,9.079080158,-4.633578087,0.513396716,2.836130716,31.44701049,28.61087978,26.29557562,1157
677800,Abreu, Wilyer,L,74.11335044,31.19321306,9.476993186,-1.249664653,0.575838926,1.540777063,31.36633582,29.82555875,26.5703408,745
642215,Wilson, Weston,R,74.0609649,34.46993483,15.09815071,-4.587281881,0.588235294,5.801013689,31.8820385,26.08102481,28.19209055,204
691176,Domínguez, Jasson,R,74.0592588,31.35385636,6.473998413,-3.567943156,0.464239272,2.149164828,30.12858064,27.97941581,23.9987742,769
663898,Rodgers, Brendan,R,74.05131325,31.55026776,9.861857224,-8.214705182,0.561576355,10.92153829,36.049335,25.12779671,28.63967099,203
545361,Trout, Mike,R,74.04996824,36.37295356,7.588480559,0.159221483,0.448074679,-5.671978494,24.26959821,29.94157671,25.30001235,857
641857,McMahon, Ryan,L,74.02584223,38.84265958,13.10885171,0.856094929,0.474525475,2.759374274,26.76309083,24.00371655,32.03037079,1001
676724,Young, Jared,L,74.0180245,28.73693696,9.794293943,-2.963299623,0.6375,6.956503855,30.70133708,23.74483322,28.53172098,80
624585,Soler, Jorge,R,74.01752164,33.55880317,8.424507457,-7.75412767,0.526112186,-0.434244536,28.17450854,28.60875307,29.01649553,517
671218,Ramos, Heliot,R,74.00332796,31.50832674,5.956255254,1.543043651,0.472370766,2.639442902,27.57931271,24.93986981,27.63509214,1122
682626,Alvarez, Francisco,R,73.97498031,29.866252,7.680324046,3.191724074,0.501113586,1.155394426,27.03465671,25.87926228,27.67144634,449
665487,Tatis Jr., Fernando,R,73.96007815,29.75012656,8.279362027,0.774221617,0.563706564,3.60679272,29.86938323,26.26259051,28.96148896,1036
691016,Soderstrom, Tyler,L,73.95596174,30.55043789,9.565314599,1.228265909,0.501567398,-0.787487207,28.00254529,28.7900325,31.46359614,957
624424,Conforto, Michael,L,73.95593229,31.9950883,10.17908489,1.113829969,0.477844311,0.601605476,27.74512639,27.14352091,28.26722539,835
641933,O'Neill, Tyler,R,73.95295956,35.82531161,19.08247993,-7.288812172,0.470930233,8.49089145,33.70097466,25.21008321,24.8716127,344
680779,Davis, Henry,R,73.94850282,26.34612477,8.576990953,-7.519096676,0.550583658,-1.977710144,30.39886769,32.37657784,27.6738853,514
621566,Olson, Matt,L,73.94386164,33.87706731,8.729191744,1.138256574,0.482484076,1.348136617,32.50671444,31.15857782,30.52909491,1256
665862,Chisholm Jr., Jazz,L,73.92721754,32.90719728,15.7949199,-6.033019939,0.56753689,1.403091109,31.6386086,30.23551749,25.82564737,881
545341,Grichuk, Randal,R,73.90686272,28.32235702,10.16794587,-6.311245054,0.645435244,7.197767146,32.23791172,25.04014457,28.45971666,471
669261,Suwinski, Jack,L,73.89238266,34.54692548,13.96837221,2.50309693,0.446494465,-3.081253336,27.04105205,30.12230538,27.45858188,271
694192,Chourio, Jackson,R,73.8791735,26.43930597,7.119695094,1.437849684,0.576612903,3.207122856,27.95177543,24.74465258,30.41543493,992
670231,Rave, John,L,73.85485725,25.11762465,10.86045613,-1.796750523,0.747211896,5.457479664,32.54593897,27.08845931,28.36081144,269
664040,Lowe, Brandon,L,73.85187303,33.48927052,14.81665334,-2.573597101,0.487203791,7.051700738,34.09797134,27.04627061,26.60943993,1055
670042,Raley, Luke,L,73.82495208,31.47511039,14.41991933,-1.709598046,0.540609137,5.322369694,30.65869856,25.33632887,27.98067456,394
669127,Langeliers, Shea,R,73.82115935,30.30782327,11.44836257,-3.116345935,0.614173228,6.498927366,33.66532601,27.16639864,29.67050987,889
621043,Correa, Carlos,R,73.8092634,33.07141103,7.671074761,-1.5385781,0.417475728,2.696593191,28.45567792,25.75908473,28.79055733,927
677595,Mauricio, Ronny,R,73.80017101,29.18772086,7.367112591,-2.27862841,0.527607362,3.014462173,33.62834419,30.61388202,27.43089174,326
666160,Moniak, Mickey,L,73.76534201,33.63141646,11.57655452,-4.333286211,0.46875,3.359453111,29.13159344,25.77214032,30.78387959,800
671732,Butler, Lawrence,L,73.75027444,30.46904037,6.822237636,1.706015212,0.44080847,2.933872474,28.82800804,25.89413557,31.23372779,1039
543807,Springer, George,R,73.73519785,35.15091201,13.17141748,-0.41747897,0.579978237,-4.655892967,22.32586404,26.98175701,27.17851121,919
688760,Crim, Blaine,R,73.66807129,29.17843265,10.26902475,-8.013212848,0.560344828,5.184618074,33.79809186,28.61347379,29.95492975,116
668904,Lewis, Royce,R,73.64248631,28.91852643,10.81012886,-7.681515166,0.68374817,3.991358715,28.56211777,24.57075905,26.48980901,683
663330,Jones, Jahmai,R,73.64214625,29.76396031,13.01591462,-5.761113544,0.594936709,7.553544589,32.46757871,24.91403412,29.43690196,237
670223,Mervis, Matt,L,73.63461389,33.75918038,18.87009922,-11.48721229,0.496183206,7.612899061,33.69798516,26.0850861,29.25536305,262
700246,Williams, Carson,R,73.63177174,34.06045468,15.33801162,-2.657792083,0.5,0.735348467,28.10659988,27.37125141,29.24434499,178
687952,Encarnacion-Strand, Christian,R,73.61543195,35.19367089,15.45210933,-3.96572157,0.605932203,2.619702656,32.90575539,30.28605273,27.78622497,236
665742,Soto, Juan,L,73.59446737,28.12117107,10.94252453,3.827239122,0.658669575,-1.632876285,23.22241958,24.85529586,30.2514956,917
672724,Peraza, Oswald,R,73.58918136,26.25294044,7.552605298,-2.716727562,0.520169851,1.856390017,29.50962814,27.65323813,29.65809638,471
676480,Barrero, José,R,73.57536459,30.71185948,11.21116087,-7.027531625,0.459016393,5.375397102,35.07604768,29.70065058,30.49482601,61
650490,Díaz, Yandy,R,73.57097744,24.39931512,2.92758314,7.047136773,0.353421859,0.561490284,29.90152617,29.34003589,28.66518292,979
700242,Sweeney, Trey,L,73.56270072,26.6096848,8.164357535,-3.24107774,0.562152134,6.485772622,34.092666,27.60689338,26.86808693,539
681297,Cowser, Colton,L,73.55601522,39.14957773,16.07978942,-3.425136548,0.452898551,8.700105811,36.28285301,27.5827472,28.28420079,552
667670,Rooker, Brent,R,73.55508346,36.2800058,12.26038415,-6.12801391,0.451555556,1.42147197,32.80560421,31.38413224,27.21643436,1125
669087,Huff, Sam,R,73.55041604,30.35483204,10.94349936,-5.323492088,0.5625,9.440200313,32.53494473,23.09474442,30.03951372,96
701305,Dezenzo, Zach,R,73.54321201,39.72294897,13.78847793,0.96195582,0.476190476,5.290910787,29.9192623,24.62835151,28.65147686,189
664056,Bader, Harrison,R,73.52706945,25.41203527,12.01883368,-5.380915696,0.500598802,6.406666493,33.55214583,27.14547934,27.17619643,835
595879,Báez, Javier,R,73.51512607,30.2741052,9.996602699,-5.612846546,0.505420054,10.1851863,29.78321962,19.59803332,28.71486798,738
687529,McCray, Grant,L,73.44747512,33.46109773,12.09797422,-1.422819874,0.627906977,10.05727335,27.89763264,17.8403593,24.9170496,43
669224,Wells, Austin,L,73.44440926,31.82567646,10.50298141,-5.686026339,0.499378882,-0.222812302,30.54948372,30.77229602,23.64368209,805
663457,Nootbaar, Lars,L,73.43641129,27.95750425,9.206797627,-3.124601104,0.553903346,5.624267363,34.74541616,29.1211488,27.86152184,807
676572,Wagaman, Eric,R,73.41830755,27.90304931,6.875492996,-2.716845741,0.493573265,7.225099787,32.33022814,25.10512835,28.13747382,778
700250,Rice, Ben,L,73.40694141,33.2259289,10.63320939,-5.956327311,0.567948718,-2.376121701,28.47187128,30.84799298,28.50480559,780
502054,Pham, Tommy,R,73.40001686,27.39741404,8.209091818,-0.908076647,0.51863354,1.240696691,32.67087282,31.43017613,28.45818031,644
683090,Lugo, Matthew,R,73.39200176,35.53100287,9.256577504,-1.645413454,0.490740741,-3.65105082,25.14584818,28.796899,28.44110043,108
804668,Flores Jr., Rafael,R,73.38723806,37.45357257,20.96842193,-11.75508334,0.361111111,9.38214483,37.96267984,28.58053501,26.27503549,36
673548,Suzuki, Seiya,R,73.37576204,31.08955077,8.095177141,-3.130562912,0.504559271,6.506246093,34.52187172,28.01562562,27.83118435,987
592885,Yelich, Christian,L,73.37150225,36.26571203,9.722014848,6.977573396,0.44402277,-1.022789401,26.73261235,27.75540175,29.91234711,1054
660162,Moncada, Yoán,R,73.36993687,38.2512341,12.19224131,-5.409017978,0.425055928,16.09796809,33.9140716,17.81610351,26.52712353,447
672284,Kelenic, Jarred,L,73.36916077,30.81855741,14.17349491,-2.032392282,0.623931624,-0.189172164,30.39896898,30.58814114,27.83921872,117
592626,Pederson, Joc,L,73.36590855,28.28745449,10.00378858,-5.849904432,0.564315353,-1.107389315,29.74646561,30.85385493,24.61782434,482
681715,Hernández, Heriberto,R,73.35678748,30.03092918,15.64104295,-0.897116677,0.557986871,3.946921267,33.13880704,29.19188578,26.88474794,457
665953,Chaparro, Andrés,R,73.34051406,30.81653827,9.320161221,-12.58899825,0.4921875,6.299649715,33.49248191,27.19283219,27.46697208,128
690291,Jung, Jace,L,73.33938337,31.74784102,8.939499899,1.771994767,0.456521739,-6.006333575,28.57155736,34.57789093,25.83170276,92
678554,Mead, Curtis,R,73.33674,32.73008725,4.825792974,-2.096724663,0.404157044,-3.114214572,30.37074437,33.48495894,28.07457294,433
666915,Dalbec, Bobby,R,73.33525188,35.18847417,11.5487602,1.153953626,0.28125,3.018023983,30.77904086,27.76101688,27.67574562,32
692225,Campbell, Kristian,R,73.29261018,34.66755331,11.29589718,7.969995257,0.4275,1.586012392,29.47516215,27.88914976,29.69034407,400
660757,Gonzalez, Oscar,R,73.28824734,30.51461267,2.892284044,5.729076554,0.375,2.240174934,28.35848046,26.11830552,30.54063864,128
681987,Eaton, Nate,R,73.28098544,31.87618292,5.666559982,-6.02854681,0.420289855,7.162519269,35.59904215,28.43652289,26.15033021,138
682622,Marte, Noelvi,R,73.25503596,30.95408248,9.737334291,-4.25235433,0.623488774,7.665586517,34.64126916,26.97568264,27.46172691,579
686611,Crews, Dylan,R,73.25354756,26.48348106,6.578198806,-1.255684199,0.48125,0.530485385,30.4469903,29.91650492,26.24608491,480
572138,Singleton, Jon,L,73.24919417,31.62988968,10.2388225,-5.088403026,0.5,2.57250704,28.13123193,25.55872489,30.64266813,12
608701,Refsnyder, Rob,R,73.24469552,31.92990178,12.20131323,-0.080090044,0.646341463,-1.338983844,29.22874573,30.56772957,29.2548441,328
661388,Contreras, William,R,73.2443788,29.2333563,10.61564033,3.34526984,0.656844106,1.668111478,30.20897454,28.54086306,27.95898783,1052
682634,Alcántara, Kevin,R,73.24262737,32.87626741,8.14605739,-3.655894166,0.526315789,2.103216355,31.06288914,28.95967279,31.33519744,19
694728,Matthews, Brice,R,73.2135643,33.60310709,15.02024741,2.268047918,0.493670886,1.506922578,30.16429572,28.65737315,25.06523214,79
677347,Paris, Kyren,R,73.20451793,37.38744512,16.22027519,-5.378045331,0.504504505,-8.32824988,26.6028317,34.93108158,25.4682545,222
687597,Beck, Jordan,R,73.1999905,32.73800851,10.7119806,-3.311356678,0.518046709,9.977144147,27.62860031,17.65145616,29.47327953,942
642708,Rosario, Amed,R,73.193435,30.08925126,6.446258702,-4.525044643,0.506493506,10.73148949,31.53606997,20.80458049,22.65928746,308
670224,Misner, Kameron,L,73.17820621,37.0792457,12.30729925,-7.415822613,0.51193634,8.160342584,34.61606005,26.45571746,29.01243124,377
694671,Langford, Wyatt,R,73.14424668,33.72230574,16.75742423,-3.109385624,0.485555556,3.171155711,32.0158309,28.84467519,27.37205288,900
678894,Peguero, Liover,R,73.14157008,25.02634506,6.885388895,-9.873959657,0.420634921,5.480876825,35.69585879,30.21498197,26.58787966,126
669374,Hiura, Keston,R,73.13818886,35.84970387,15.18253335,7.23991141,0.685714286,-0.852977063,26.02781462,26.88079168,26.92210609,35
687221,Rushing, Dalton,L,73.12460644,34.15375006,14.04236511,-5.279207725,0.572033898,2.515386584,32.42745666,29.91207008,28.11242975,236
669134,Campusano, Luis,R,73.12150474,24.30396794,11.62075947,-8.976297723,0.789473684,2.219173185,29.38495993,27.16578674,28.98757178,38
691777,Muncy, Max,R,73.12129471,31.15533887,9.333684603,-5.725424688,0.487671233,7.604759301,33.09191085,25.48715155,28.23308843,365
686527,Canzone, Dominic,L,73.11060377,32.10792043,12.14053119,-2.471089357,0.548806941,6.613925675,38.26272022,31.64879454,28.93597453,461
605137,Bell, Josh,R,73.08184625,33.65046242,10.0538612,-2.923713469,0.580427447,-1.943695792,27.56880929,29.51250508,28.38834033,889
694374,Tawa, Tim,R,73.08144462,31.81563678,11.12279609,-5.372138372,0.541208791,4.974266192,32.59202347,27.61775728,26.04785612,364
596142,Sánchez, Gary,R,73.05566366,29.39971697,13.33110915,-7.775339264,0.620689655,4.059591452,36.87289107,32.81329962,25.67907262,145
679529,Torkelson, Spencer,R,73.04756801,38.00504908,13.53655005,-8.030219878,0.5,-2.261009824,30.68304822,32.94405804,27.97822734,1048
640459,Navarreto, Brian,R,72.9857565,28.9626547,15.15804969,-15.01719098,0.6,2.593626289,35.42087457,32.82724828,27.73851487,20
606192,Hernández, Teoscar,R,72.94308192,31.9091978,10.35916322,-0.112514735,0.544397463,-0.267943138,30.4650911,30.73303424,29.88769333,946
521692,Perez, Salvador,R,72.93926938,34.18492283,12.44539596,-5.37918823,0.563098346,0.849741687,30.42103214,29.57129045,27.29221372,1149
672359,Ornelas, Tirso,L,72.91176217,26.13936969,1.153454328,3.428509236,0.304347826,-1.265569325,29.31916873,30.58473806,31.65356472,23
663584,Senger, Hayden,R,72.90982881,29.01215638,8.781453987,-1.064540166,0.533898305,0.913731523,28.01828062,27.1045491,29.82371544,118
542303,Ozuna, Marcell,R,72.88361927,36.84753413,13.94354352,-0.914706192,0.529801325,-2.010659776,32.40440093,34.4150607,26.10164153,906
686554,Dunn, Oliver,L,72.87676107,28.63872629,9.138478759,2.118603574,0.5,-0.913557616,27.68682823,28.60038584,25.47196091,56
553869,Díaz, Elias,R,72.8468184,29.08373347,6.15163006,-4.430142026,0.495798319,11.67040885,38.25688812,26.58647927,26.59523827,476
493329,Gurriel, Yuli,R,72.84322873,24.71930543,2.987408632,-9.753462181,0.317460317,14.51172273,31.15080226,16.63907953,27.89876657,63
664913,Brown, Seth,L,72.84151636,31.20392678,12.21853135,-11.61438184,0.519379845,3.731329498,35.00815316,31.27682367,26.40366609,129
656248,Bouchard, Sean,R,72.83705051,38.20832314,13.80699923,-5.006358243,0.515151515,5.746690246,33.24886754,27.50217729,26.32028824,99
641555,Escarra, J.C.,L,72.78340236,27.30896363,6.709276175,-8.725171252,0.527777778,-3.913550385,30.24115259,34.15470297,28.57917945,144
669004,Melendez, MJ,L,72.77817147,28.59487372,11.15162213,-2.902809694,0.617647059,-0.079701745,29.17414818,29.25384992,29.63512284,102
657041,Thomas, Lane,R,72.73930822,27.55025261,8.960134277,-3.942798875,0.661971831,6.583782208,28.93882796,22.35504575,29.20591616,213
805249,Kemp, Otto,R,72.73633669,34.68397062,11.67620252,-7.670370073,0.460273973,4.602479656,32.45869759,27.85621793,23.00907713,365
691718,Crow-Armstrong, Pete,L,72.73589651,34.88318666,14.56562533,-3.530351027,0.500816993,5.966543655,36.21258142,30.24603776,26.61849381,1224
669288,Johnson, Daniel,L,72.73293065,29.98168424,12.88012073,-7.824723825,0.554347826,7.546084504,33.48548228,25.93939778,29.51967046,92
666134,Jones, Nolan,L,72.72475054,35.4376675,8.90364776,-0.144890684,0.452173913,5.623275903,32.70723829,27.08396238,27.32772431,690
669911,Toglia, Michael,R,72.72457542,35.82993865,14.75890992,-2.522180379,0.442735043,2.620517281,28.31071536,25.69019808,30.37734185,585
605204,Davis, J.D.,R,72.71735,36.03914461,4.317257282,14.11210165,0.444444444,-10.24524124,22.1685728,32.41381404,30.08603589,18
695681,Moore, Christian,R,72.71100782,33.19743678,7.848224675,3.510857947,0.524539877,1.985948716,30.53357406,28.54762535,24.3621238,326
669357,Gorman, Nolan,L,72.70592469,34.06137427,14.79142571,-1.846912303,0.505094614,1.936335104,33.08932336,31.15298825,30.39801354,687
694208,Ballesteros, Moisés,L,72.69408773,28.77661233,4.99263351,9.524924727,0.463917526,-4.529744738,29.35225492,33.88199965,29.50106021,97
683748,Mesa Jr., Victor,L,72.67694788,29.00118192,7.75986208,-2.832996736,0.681818182,2.476879656,28.76769729,26.29081763,29.07934511,66
689200,Melton, Jacob,L,72.67553343,28.55303884,10.87906961,6.313443562,0.514925373,-8.238114106,21.11131308,29.34942719,32.47313484,134
686555,Collins, Isaac,R,72.67321325,28.8256149,4.045386941,-2.180495793,0.371888726,2.065114045,32.15985443,30.09474038,30.0268978,683
663993,Lowe, Nathaniel,L,72.66713218,30.09981577,6.648610389,7.892208672,0.472463768,1.114349938,27.40149592,26.28714598,29.97673582,1035
663796,Montes, Coco,R,72.653282,38.23495815,15.10608469,-6.647509913,0.4,6.152489554,36.39849578,30.24600622,27.64631505,10
516782,Marte, Starling,R,72.64855691,35.40486027,8.713077362,-0.339894194,0.465201465,5.450381369,23.97662812,18.52624676,28.59385127,546
502671,Goldschmidt, Paul,R,72.62916819,31.90015447,9.698807219,2.396594863,0.514444444,-4.873716213,21.01906494,25.89278115,34.047928,900
681546,Outman, James,L,72.62213265,37.50441217,17.72833441,-5.410759529,0.469879518,5.118914009,32.47994238,27.36102838,27.80805941,249
669221,Murphy, Sean,R,72.61103786,30.83527279,12.45367331,-3.965791689,0.497391304,0.830140311,30.70583211,29.8756918,30.97861205,575
683011,Volpe, Anthony,R,72.59852911,31.53768823,10.97581386,5.622911047,0.648925281,-3.653733368,25.01435277,28.66808614,29.20160708,977
686780,Pagés, Pedro,R,72.59340575,30.44145263,7.056014699,-2.969494783,0.410818713,8.875692922,36.01982928,27.14413636,28.85287376,684
672820,Sosa, Lenyn,R,72.57412715,32.58921492,10.47533945,0.483310306,0.553648069,2.36326386,32.7206063,30.35734244,27.51841971,932
681624,Pages, Andy,R,72.5706936,40.56688522,7.812762963,-3.996083076,0.482944345,-0.290250953,31.28168445,31.5719354,29.81032383,1114
608369,Seager, Corey,L,72.55232227,34.23478553,12.84771521,3.50733138,0.547195622,5.500544964,31.989742,26.48919703,29.05421121,731
672386,Kirk, Alejandro,R,72.53701273,23.94964627,7.883119707,4.502895895,0.558056872,8.420585143,30.06275247,21.64216732,31.5445325,844
686469,Pasquantino, Vinnie,L,72.52560711,29.37465402,9.750472174,-9.212378976,0.555453712,3.471370772,32.09008888,28.61871811,31.15024992,1091
656537,Hill, Derek,R,72.52199059,35.04202807,14.39736174,0.645279813,0.457564576,2.530655702,32.02558675,29.49493104,26.89582011,271
694376,Whitcomb, Shay,R,72.46683436,29.77623621,12.24350261,-7.281223232,0.596774194,-0.082371284,31.18784129,31.27021257,29.16220563,62
686894,Wiemer, Joey,R,72.46669482,25.32638615,12.6226117,-11.84953037,0.718181818,11.85181442,36.85347407,25.00165965,26.38461735,110
666139,Lowe, Josh,L,72.43918344,35.86332566,7.145928862,-0.389619635,0.456,4.690908304,29.19879065,24.50788235,30.8742625,875
676679,Vázquez, Luis,R,72.43613088,32.60000658,8.623565265,7.015013811,0.461538462,0.882926253,27.83871627,26.95579001,29.41906937,91
518792,Heyward, Jason,L,72.42761078,28.04037722,9.887334524,-7.220367387,0.638297872,-5.1872774,25.95216679,31.13944418,34.64053478,141
691781,House, Brady,R,72.41905407,35.41411189,8.508619971,3.378114577,0.478957916,4.263227879,26.67142035,22.40819247,27.21146614,499
676116,Noda, Ryan,L,72.41023405,36.00675281,18.18821672,-1.416206029,0.415730337,2.965260906,30.72594791,27.76068701,26.94940201,89
671277,García Jr., Luis,L,72.4022391,28.56080732,10.72377595,-2.561694331,0.624145786,5.230440301,33.38823141,28.15779111,28.67895964,878
682928,Abrams, CJ,L,72.40084137,27.25102661,10.86188873,-3.792752829,0.589545015,3.860022162,31.6952448,27.83522264,30.03325299,1033
687401,Ortiz, Joey,R,72.40083144,27.84652237,1.71072846,-1.759698236,0.333333333,-2.855429483,29.09177902,31.9472085,28.20836336,759
680728,Del Castillo, Adrian,L,72.39844764,33.5809564,13.97078892,-5.714742108,0.48,8.209780404,37.16731154,28.95753114,28.53877893,225
666310,Naylor, Bo,L,72.37169189,31.94583168,13.64328269,-8.303494911,0.530496454,8.002514067,35.20481568,27.20230161,31.18544436,705
676475,Burleson, Alec,L,72.36416672,31.78776808,10.04157566,0.342491766,0.575178998,-2.400123646,31.58274288,33.98286653,23.41377616,838
572191,Taylor, Michael A.,R,72.36310051,31.17804996,14.07412404,0.772790435,0.52285192,7.708598187,30.18683136,22.47823318,30.89144032,547
680777,Jeffers, Ryan,R,72.34816355,28.58836512,9.916412966,-3.275837491,0.549450549,0.89149345,29.14202497,28.25053152,27.33355505,637
671655,Valera, George,L,72.34148895,24.80495941,6.792268533,-3.347931894,0.578947368,7.340448433,36.5606184,29.22016997,28.153025,76
656582,Joe, Connor,R,72.32720567,30.55686924,6.784620672,-6.786859064,0.45,-1.912505572,32.9082397,34.82074527,29.54258483,120
668227,Arozarena, Randy,R,72.32669403,25.2905054,8.65848478,0.4415349,0.620531622,8.657268445,31.2359333,22.57866486,24.21268542,1091
605170,Caratini, Victor,R,72.31962892,34.93039157,10.74427388,-3.599430885,0.567567568,7.08215316,37.32317157,30.24101841,24.1095478,592
665161,Peña, Jeremy,R,72.31732454,30.41666098,10.89110194,-8.173094044,0.627620222,1.84533796,32.0289689,30.18363094,26.22758012,811
624641,Sosa, Edmundo,R,72.30962964,33.90206748,10.1306736,-2.155856633,0.5602537,0.820885757,29.22421336,28.40332761,25.94793748,473
657136,Wong, Connor,R,72.29090219,30.52043972,11.62774999,-2.208832549,0.463492063,4.243333315,32.88532299,28.64198968,28.19975557,315
680716,Ornelas, Jonathan,R,72.28619059,26.58343709,6.615819315,-5.677495613,0.529411765,14.31505317,34.59148908,20.27643591,28.38278596,17
665966,Narváez, Carlos,R,72.28327999,30.01996934,9.159772064,2.449845907,0.541457286,5.60429861,30.64319874,25.03890013,29.2028564,796
542932,Berti, Jon,R,72.28197369,29.16022199,2.221704593,9.405976432,0.25,-9.837931101,22.65708405,32.49501515,28.41469412,160
553993,Suárez, Eugenio,R,72.26910211,38.71774087,18.49389957,-5.509178858,0.444347826,17.35741163,35.65544708,18.29803545,23.07972822,1150
607043,Nimmo, Brandon,L,72.25357402,29.06236463,6.649521944,2.109059,0.478793591,-1.379076221,26.8833889,28.26246512,31.48681166,1061
687637,Beavers, Dylan,L,72.23097845,39.27214944,7.884178753,-4.378542058,0.510309278,-1.316303664,31.09194041,32.40824407,25.73416228,194
642136,Thaiss, Matt,L,72.22469306,27.73453642,6.953638951,0.908046966,0.521212121,3.775578487,30.75906015,26.98348167,27.31241421,330
642201,White, Eli,R,72.22331376,34.41838584,9.008473311,2.354701947,0.467248908,0.058978058,28.1079309,28.04895284,30.45221719,458
593428,Bogaerts, Xander,R,72.21679599,30.99022219,10.18582356,-6.931029323,0.524966262,15.0511564,34.75441618,19.70325978,29.09519807,741
668804,Reynolds, Bryan,R,72.21078333,37.8884317,13.03312804,1.057584764,0.47027972,0.658525497,28.29929256,27.64076707,27.25580308,1144
687551,Gilbert, Drew,L,72.19933663,24.35824416,5.215788987,-11.07974713,0.445783133,5.143317137,32.6812842,27.53796706,29.47429011,166
673237,Diaz, Yainer,R,72.19203488,28.28263113,10.41028997,0.967555014,0.592441267,3.335639487,32.4106921,29.07505261,28.29610692,979
665019,Clemens, Kody,L,72.19042099,26.97862504,12.30001923,-2.920712084,0.660550459,1.449167187,33.42720511,31.97803792,27.58092463,654
657557,DeJong, Paul,R,72.18872713,34.71112505,15.95686964,-4.078072824,0.528985507,6.038459718,34.25338245,28.21492274,26.90862468,414
669717,Wilson, Will,R,72.18738994,31.97733032,14.81422898,-7.286133239,0.558139535,6.572839227,33.45517988,26.88234066,27.98636173,172
657656,Laureano, Ramón,R,72.18622728,35.1444661,15.56552417,1.018006651,0.473429952,2.372425134,32.77807042,30.40564528,31.59187709,828
665804,Amaya, Miguel,R,72.18308665,34.9341305,11.0708741,-11.26538284,0.540540541,1.88119796,31.02812585,29.14692789,26.9736831,185
663616,Larnach, Trevor,L,72.18062019,34.09413402,8.326909229,-10.58520883,0.410942957,5.65747924,34.2545699,28.59709066,27.23686973,859
694203,Guzman, Denzer,R,72.14320537,34.19517529,8.199382385,-5.057843578,0.524390244,-3.379984592,29.16607693,32.54606153,24.28630927,82
666969,García, Adolis,R,72.12869724,28.02285485,8.774846235,-0.461006831,0.624750499,2.263169388,31.31271086,29.04954147,25.17334289,1002
663536,English, Tristin,R,72.1203366,31.65459106,7.956084477,-4.628808624,0.425531915,0.192914028,29.07080597,28.87789194,27.19612627,47
677942,Alexander, Blaze,R,72.11242345,36.09372625,8.883712012,3.919982123,0.471291866,-3.863261832,23.79266442,27.65592625,28.46431456,418
680869,Gelof, Zack,R,72.08146221,34.59462352,21.39822316,0.01982381,0.368421053,6.747034334,28.14024733,21.393213,28.94643524,190
